,Date,City,State,CompAddress
1471,2022-10-08,Hawaiian Gardens,California,"Norwalk Blvd and 226th St, Hawaiian Gardens, California, USA"
1472,2022-10-08,Chicago,Illinois,"300 block of S Springfield Ave, Chicago, Illinois, USA"
1473,2022-10-08,Greensboro,North Carolina,"S Eugene St and Gate City Blvd, Greensboro, North Carolina, USA"
1474,2022-10-08,Baton Rouge,Louisiana,"I-12, Baton Rouge, Louisiana, USA"
1475,2022-10-08,Tuscaloosa,Alabama,"3000 block of 20th St, Tuscaloosa, Alabama, USA"
1476,2022-10-08,Southern Pines,North Carolina,"1300 Central Dr, Southern Pines, North Carolina, USA"
1477,2022-10-08,Houston,Texas,"5500 block of Gulf Fwy, Houston, Texas, USA"
1478,2022-10-08,Brighton,Michigan,"1000 block of Charles H Orndorf Dr, Brighton, Michigan, USA"
1479,2022-10-08,Bellevue,Iowa,"31821 US-52, Bellevue, Iowa, USA"
1480,2022-10-08,Columbus,Ohio,"1100 block of Duxberry Ave, Columbus, Ohio, USA"
1481,2022-10-08,Fayetteville,North Carolina,"1900 block of North St, Fayetteville, North Carolina, USA"
1482,2022-10-08,Denver,Colorado,"17th St and Broadway, Denver, Colorado, USA"
1483,2022-10-08,Solvang,California,"1000 block of Jason Way, Solvang, California, USA"
1484,2022-10-08,Perris,California,"19600 block of Seaton Ave, Perris, California, USA"
1485,2022-10-08,Newark,New Jersey,"11 Brenner St, Newark, New Jersey, USA"
1486,2022-10-08,New Orleans,Louisiana,"1900 block of Hope St, New Orleans, Louisiana, USA"
1487,2022-10-08,Newark,New Jersey,"600 block of Broadway, Newark, New Jersey, USA"
1488,2022-10-08,Memphis,Tennessee,"1200 block of Union Ave, Memphis, Tennessee, USA"
1489,2022-10-08,Lubbock,Texas,"2300 block of 143rd St, Lubbock, Texas, USA"
1490,2022-10-08,La Marque,Texas,"5500 block of Gulf Fwy, La Marque, Texas, USA"
1491,2022-10-08,West Memphis,Arkansas,"Garden Ln and Scottwood St, West Memphis, Arkansas, USA"
1492,2022-10-08,Natchez,Mississippi,"320 N Dr Martin Luther King Junior St, Natchez, Mississippi, USA"
1493,2022-10-08,Philadelphia,Pennsylvania,"2000 block of Napfle Ave, Philadelphia, Pennsylvania, USA"
1494,2022-10-08,Merced,California,"655 W 18th St, Merced, California, USA"
1495,2022-10-07,Oakland,California,"1600 block of 45th Ave, Oakland, California, USA"
1496,2022-10-07,Corpus Christi,Texas,"900 block of S Staples St, Corpus Christi, Texas, USA"
1497,2022-10-07,Gustine (Santa Nella),California,"13193 CA-33, Gustine (Santa Nella), California, USA"
1498,2022-10-07,Tucson,Arizona,"500 block of S 4th Ave, Tucson, Arizona, USA"
1499,2022-10-07,Oklahoma City,Oklahoma,"8201 N Rockwell Ave, Oklahoma City, Oklahoma, USA"
1500,2022-10-07,Rome,Georgia,"116 Hosea St, Rome, Georgia, USA"
1501,2022-10-07,Columbia,Maryland,"10400 block of Hickory Ridge Rd, Columbia, Maryland, USA"
1502,2022-10-07,Tucson,Arizona,"3301 S 6th Ave, Tucson, Arizona, USA"
1503,2022-10-07,South Fulton,Georgia,"Shenfield Dr, South Fulton, Georgia, USA"
1504,2022-10-07,Antioch,Tennessee,"1100 block of Bell Rd, Antioch, Tennessee, USA"
1505,2022-10-07,Brooklyn,New York,"Albemarle Rd and Bedford Ave, Brooklyn, New York, USA"
1506,2022-10-07,Durham,North Carolina,"1907 Cheek Rd, Durham, North Carolina, USA"
1508,2022-10-07,Concord,North Carolina,"International Dr NW and Poplar Tent Rd, Concord, North Carolina, USA"
1509,2022-10-07,Fort Worth,Texas,"1200 block of Jessamine St, Fort Worth, Texas, USA"
1510,2022-10-07,Littleton (Lakewood),Colorado,"3440 S Wadsworth Blvd, Littleton (Lakewood), Colorado, USA"
1511,2022-10-07,Memphis,Tennessee,"3000 block of Goodwyn Cir, Memphis, Tennessee, USA"
1512,2022-10-07,Kansas City,Missouri,"6700 block of S Benton Ave, Kansas City, Missouri, USA"
1513,2022-10-07,Rochester,New York,"1060 E Main St, Rochester, New York, USA"
1514,2022-10-07,Chicago,Illinois,"800 block of Poplar Ln, Chicago, Illinois, USA"
1515,2022-10-07,Detroit,Michigan,"21500 Fenkell Ave, Detroit, Michigan, USA"
1516,2022-10-07,Detroit,Michigan,"14700 8 Mile Rd, Detroit, Michigan, USA"
1517,2022-10-07,Essington (Tinicum Township),Pennsylvania,"8700 Essington Ave, Essington (Tinicum Township), Pennsylvania, USA"
1518,2022-10-07,Stone Mountain,Georgia,"5170 Stone Mountain Hwy, Stone Mountain, Georgia, USA"
1519,2022-10-07,Columbus (Whitehall),Ohio,"4000 block of Beechbank Rd, Columbus (Whitehall), Ohio, USA"
1520,2022-10-07,Dallas,Texas,"5900 block of Roseville Dr, Dallas, Texas, USA"
1521,2022-10-07,Black Canyon City,Arizona,"18000 block of School House Rd, Black Canyon City, Arizona, USA"
1522,2022-10-07,Hazleton,Pennsylvania,"S Fulton Ct and E Noble St, Hazleton, Pennsylvania, USA"
1523,2022-10-07,Southampton,Pennsylvania,"606 Second Street Pike, Southampton, Pennsylvania, USA"
1524,2022-10-07,Tampa,Florida,"3700 block of Coral Dr, Tampa, Florida, USA"
1525,2022-10-07,Lorain,Ohio,"2604 Meister Rd, Lorain, Ohio, USA"
1526,2022-10-07,Hazelton,Pennsylvania,"S Fulton Ct and E Noble St, Hazelton, Pennsylvania, USA"
1527,2022-10-07,Atlanta,Georgia,"525 Joseph E Boone Blvd NW, Atlanta, Georgia, USA"
1528,2022-10-07,Jacksonville,Florida,"10600 block of Fort Caroline Rd, Jacksonville, Florida, USA"
1529,2022-10-07,Chester,Pennsylvania,"1400 block of Congress St, Chester, Pennsylvania, USA"
1530,2022-10-07,Lansing,Illinois,"17675 Torrence Ave, Lansing, Illinois, USA"
1531,2022-10-07,Norristown,Pennsylvania,"830 Arch St, Norristown, Pennsylvania, USA"
1532,2022-10-07,Denver,Colorado,"21500 block of E 44th St, Denver, Colorado, USA"
1533,2022-10-07,Phoenix,Arizona,"S 16th St and E Broadway Rd, Phoenix, Arizona, USA"
1534,2022-10-07,Philadelphia,Pennsylvania,"5500 block of Malcolm St, Philadelphia, Pennsylvania, USA"
1535,2022-10-07,Conway,Arkansas,"US-64 and Salem Rd, Conway, Arkansas, USA"
1536,2022-10-07,Homestead,Florida,"Biscayne Dr and SW 288th Ln, Homestead, Florida, USA"
1537,2022-10-07,Seattle,Washington,"1100 block of E Fir St, Seattle, Washington, USA"
1538,2022-10-07,Youngstown,Ohio,"50 block of E Evergreen Ave, Youngstown, Ohio, USA"
1539,2022-10-07,Nashville,Tennessee,"1100 block of Bell Rd, Nashville, Tennessee, USA"
1540,2022-10-07,Westminster,Colorado,"8390 Church Ranch Blvd, Westminster, Colorado, USA"
1541,2022-10-07,Baton Rouge,Louisiana,"3100 block of Elm St, Baton Rouge, Louisiana, USA"
1542,2022-10-07,New Orleans,Louisiana,"400 N Carrollton Ave, New Orleans, Louisiana, USA"
1543,2022-10-07,Portland,Oregon,"SW 4th Ave and SW Washington St, Portland, Oregon, USA"
1544,2022-10-07,Jackson,Mississippi,"3210 US-80, Jackson, Mississippi, USA"
1545,2022-10-07,Pixley,California,"Elm St and Lavonia Ave, Pixley, California, USA"
1546,2022-10-06,Minneapolis,Minnesota,"N Morgan Ave and N 30th Ave, Minneapolis, Minnesota, USA"
1547,2022-10-06,Zion (Beach Park),Illinois,"38100 block of N Loyola Ave, Zion (Beach Park), Illinois, USA"
1548,2022-10-06,Saucier,Mississippi,"21473 Adams Rd, Saucier, Mississippi, USA"
1549,2022-10-06,Gautier,Mississippi,"Whitewood Dr, Gautier, Mississippi, USA"
1550,2022-10-06,Owensboro,Kentucky,"2700 block of W 10th St, Owensboro, Kentucky, USA"
1551,2022-10-06,San Antonio,Texas,"11900 Bammel Ln, San Antonio, Texas, USA"
1552,2022-10-06,Joshua,Texas,"1700 block of Don Lee Rd, Joshua, Texas, USA"
1553,2022-10-06,Milwaukee,Wisconsin,"5112 N 85th St, Milwaukee, Wisconsin, USA"
1554,2022-10-06,Lancaster,South Carolina,"Cedar St, Lancaster, South Carolina, USA"
1555,2022-10-06,Muskegon,Michigan,"Ray St and E Holbrook Ave, Muskegon, Michigan, USA"
1556,2022-10-06,Akron (Newstead),New York,"8081 Greenbush Rd, Akron (Newstead), New York, USA"
1557,2022-10-06,Birmingham,Alabama,"7559 Georgia Rd, Birmingham, Alabama, USA"
1558,2022-10-06,Philadelphia,Pennsylvania,"3400 block of Palethorp St, Philadelphia, Pennsylvania, USA"
1559,2022-10-06,Toledo,Ohio,"Lagrange St and N Expressway Dr, Toledo, Ohio, USA"
1560,2022-10-06,Birmingham (Center Point),Alabama,"1541 Charter E Cir NE, Birmingham (Center Point), Alabama, USA"
1561,2022-10-06,Dearborn,Michigan,"22324 Michigan Ave, Dearborn, Michigan, USA"
1562,2022-10-06,Greenville,Ohio,"5059 Smith Rd, Greenville, Ohio, USA"
1563,2022-10-06,Cleveland,Ohio,"1929 E 61st St, Cleveland, Ohio, USA"
1564,2022-10-06,Detroit,Michigan,"19000 block of Shields St, Detroit, Michigan, USA"
1565,2022-10-06,Fresno,California,"1310 W Belmont Ave, Fresno, California, USA"
1566,2022-10-06,South Bend,Indiana,"Indiana Ave and Prairie Ave, South Bend, Indiana, USA"
1567,2022-10-06,Houston,Texas,"12401 Overbrook Ln, Houston, Texas, USA"
1568,2022-10-06,Houston,Texas,"5625 Antoine Dr, Houston, Texas, USA"
1569,2022-10-06,Jacksonville,Florida,"10885 Harts Rd, Jacksonville, Florida, USA"
1570,2022-10-06,Jonesboro,Georgia,"7900 block of Kendrick Rd, Jonesboro, Georgia, USA"
1571,2022-10-06,Valdosta,Georgia,"1400 block of N St Augustine Rd, Valdosta, Georgia, USA"
1572,2022-10-06,Indianapolis,Indiana,"9000 block of E 38th Pl, Indianapolis, Indiana, USA"
1573,2022-10-06,Indianapolis,Indiana,"700 block of N King Ave, Indianapolis, Indiana, USA"
1574,2022-10-06,Chicago,Illinois,"1300 block of W 73rd St, Chicago, Illinois, USA"
1575,2022-10-06,Savannah,Georgia,"525 Leonard Neal St, Savannah, Georgia, USA"
1576,2022-10-06,Chicago,Illinois,"4700 block of S Green St, Chicago, Illinois, USA"
1577,2022-10-06,Washington,District of Columbia,"1200 North Capitol St NW, Washington, District of Columbia, USA"
1578,2022-10-06,Chicago,Illinois,"10300 block of S Green St, Chicago, Illinois, USA"
1579,2022-10-06,Harvey,Illinois,"180 block of W 154th St, Harvey, Illinois, USA"
1580,2022-10-06,Othello,Washington,"Sylvan Dr and Rose Dr, Othello, Washington, USA"
1581,2022-10-06,Cincinnati,Ohio,"1325 California Ave, Cincinnati, Ohio, USA"
1582,2022-10-06,Greensboro,North Carolina,"700 block of Rollins St, Greensboro, North Carolina, USA"
1583,2022-10-06,San Antonio,Texas,"E Houston St and N Polaris St, San Antonio, Texas, USA"
1584,2022-10-06,Atlanta,Georgia,"2462 Scottridge Dr NW, Atlanta, Georgia, USA"
1585,2022-10-06,Gulfport,Mississippi,"1016 Pass Rd, Gulfport, Mississippi, USA"
1586,2022-10-06,Jackson,Mississippi,"4700 block of Norway Dr, Jackson, Mississippi, USA"
1587,2022-10-06,Independence,Missouri,"11100 E US-40, Independence, Missouri, USA"
1588,2022-10-05,Port Neches,Texas,"350 Twin City Hwy, Port Neches, Texas, USA"
1589,2022-10-05,San Diego,California,"10900 block of Deering St, San Diego, California, USA"
1590,2022-10-05,Hot Springs National Park (Hot Springs),Arkansas,"600 block of School St, Hot Springs National Park (Hot Springs), Arkansas, USA"
1591,2022-10-05,Rockford,Illinois,"5th Ave and 12th St, Rockford, Illinois, USA"
1592,2022-10-05,Smackover,Arkansas,"3000 block of Lisbon Rd, Smackover, Arkansas, USA"
1593,2022-10-05,Las Vegas,Nevada,"2100 block of Citrus Hills Ave, Las Vegas, Nevada, USA"
1594,2022-10-05,Birch Run,Michigan,"6200 block of Rathbun Rd, Birch Run, Michigan, USA"
1595,2022-10-05,Buffalo,New York,"Shawnee Ave and Richlawn Ave, Buffalo, New York, USA"
1596,2022-10-05,Saint Louis,Missouri,"4100 block of Jennings Station Rd, Saint Louis, Missouri, USA"
1597,2022-10-05,Denver,Colorado,"3100 block of Downing St, Denver, Colorado, USA"
1598,2022-10-05,Los Angeles (Hollywood),California,"W Carlos Ave and N Bronson Ave, Los Angeles (Hollywood), California, USA"
1599,2022-10-05,Piedmont,South Carolina,"1733 Piedmont Hwy, Piedmont, South Carolina, USA"
1600,2022-10-05,Hartford,Connecticut,"8 Orange St, Hartford, Connecticut, USA"
1601,2022-10-05,Philadelphia,Pennsylvania,"1900 block of S 19th St, Philadelphia, Pennsylvania, USA"
1602,2022-10-05,Memphis,Tennessee,"Park Ave and Prescott Rd, Memphis, Tennessee, USA"
1603,2022-10-05,Orrington,Maine,"476 Swetts Pond Rd, Orrington, Maine, USA"
1604,2022-10-05,Colorado City,Colorado,"4700 block of Santa Fe Dr, Colorado City, Colorado, USA"
1605,2022-10-05,Milwaukee,Wisconsin,"2409 W Rogers St, Milwaukee, Wisconsin, USA"
1606,2022-10-05,Hayward,California,"300 block of West A St, Hayward, California, USA"
1607,2022-10-05,Decatur,Georgia,"2300 block of Wilkins Ct, Decatur, Georgia, USA"
1608,2022-10-05,Baltimore,Maryland,"2800 block of Edmondson Ave, Baltimore, Maryland, USA"
1609,2022-10-05,Baltimore,Maryland,"3000 block of Pinewood Ave, Baltimore, Maryland, USA"
1610,2022-10-05,Miami,Florida,"NW 92nd St and NW 25th Ave, Miami, Florida, USA"
1611,2022-10-05,Indianapolis,Indiana,"2200 block of E 38th St, Indianapolis, Indiana, USA"
1612,2022-10-05,Indianapolis,Indiana,"200 block of N Addison St, Indianapolis, Indiana, USA"
1613,2022-10-05,Lawrenceville,Georgia,"5900 Sugarloaf Pkwy, Lawrenceville, Georgia, USA"
1614,2022-10-05,Enterprise,Alabama,"600 Boll Weevil Cir, Enterprise, Alabama, USA"
1615,2022-10-05,Indianapolis,Indiana,"2600 block of Hillside Ave, Indianapolis, Indiana, USA"
1616,2022-10-05,North Charleston,South Carolina,"3611 Peppertree Ln, North Charleston, South Carolina, USA"
1617,2022-10-05,Harker Heights,Texas,"900 block of Indian Trl, Harker Heights, Texas, USA"
1618,2022-10-05,Akron,Ohio,"2300 block of E Waterloo Rd, Akron, Ohio, USA"
1619,2022-10-05,Baytown,Texas,"2000 block of Tri City Beach Rd, Baytown, Texas, USA"
1620,2022-10-05,Corrigan,Texas,"Reily Village, Corrigan, Texas, USA"
1621,2022-10-05,Taos,New Mexico,"307 La Luz Dr, Taos, New Mexico, USA"
1622,2022-10-05,Akron,Ohio,"600 block of Sumner St, Akron, Ohio, USA"
1623,2022-10-05,Tucson,Arizona,"1133 E James E Rodgers Way, Tucson, Arizona, USA"
1624,2022-10-05,Claremore,Oklahoma,"I-44, Claremore, Oklahoma, USA"
1625,2022-10-05,Jackson,Mississippi,"1000 block of Stuart St, Jackson, Mississippi, USA"
1626,2022-10-05,Houston,Texas,"12320 Bellaire Blvd, Houston, Texas, USA"
1627,2022-10-05,Breaux Bridge,Louisiana,"1000 block of Madeline Blvd E, Breaux Bridge, Louisiana, USA"
1628,2022-10-05,Mobile,Alabama,"1500 block of Navco Rd, Mobile, Alabama, USA"
1629,2022-10-04,Champaign,Illinois,"N Third St and Bradley Ave, Champaign, Illinois, USA"
1630,2022-10-04,New Orleans,Louisiana,"300 block of Andrew Higgins Dr, New Orleans, Louisiana, USA"
1631,2022-10-04,Walker,Louisiana,"Travis St and Jim Tilley St, Walker, Louisiana, USA"
1632,2022-10-04,Oakland,California,"4000 block of Everett Ave, Oakland, California, USA"
1633,2022-10-04,Kansas City,Kansas,"400 Troup Ave, Kansas City, Kansas, USA"
1634,2022-10-04,Boston,Massachusetts,"38 Westville St, Boston, Massachusetts, USA"
1635,2022-10-04,Oklahoma City,Oklahoma,"2516 SE 47th St, Oklahoma City, Oklahoma, USA"
1636,2022-10-04,Porterville (Woodville),California,"Rd 168 and Ave 168, Porterville (Woodville), California, USA"
1637,2022-10-04,Gilbert,South Carolina,"700 block of Haskell Rd, Gilbert, South Carolina, USA"
1638,2022-10-04,Houston,Texas,"11500 block of Southwest Fwy, Houston, Texas, USA"
1639,2022-10-04,Houston,Texas,"2510 Berry Rd, Houston, Texas, USA"
1640,2022-10-04,Charleston,West Virginia,"1305 Adele St, Charleston, West Virginia, USA"
1641,2022-10-04,Roxboro,North Carolina,"1700 block of Wall St, Roxboro, North Carolina, USA"
1642,2022-10-04,Charlotte,North Carolina,"9325 Center Lake Dr, Charlotte, North Carolina, USA"
1643,2022-10-04,Los Fresnos,Texas,"FM 1575, Los Fresnos, Texas, USA"
1644,2022-10-04,Pensacola,Florida,"100 block of Payne Rd, Pensacola, Florida, USA"
1645,2022-10-04,Indianapolis,Indiana,"3700 block of N Tacoma Ave, Indianapolis, Indiana, USA"
1647,2022-10-04,Lansing,Michigan,"2000 block of W Malcom X St, Lansing, Michigan, USA"
1648,2022-10-04,Columbus,Ohio,"684 E Morrill Ave, Columbus, Ohio, USA"
1649,2022-10-04,San Antonio,Texas,"11400 block of Bald Mountain Dr, San Antonio, Texas, USA"
1650,2022-10-04,Chicago,Illinois,"12200 block of S Parnell Ave, Chicago, Illinois, USA"
1651,2022-10-04,Columbus,Ohio,"1035 Atcheson St, Columbus, Ohio, USA"
1652,2022-10-04,Polk City,Florida,"4345 Foxtown S, Polk City, Florida, USA"
1653,2022-10-04,Decatur,Georgia,"4806 Covington Hwy, Decatur, Georgia, USA"
1654,2022-10-04,Little Rock,Arkansas,"11700 block of Doe Run Dr, Little Rock, Arkansas, USA"
1655,2022-10-04,Philadelphia,Pennsylvania,"Ogontz Ave and Stenton Ave, Philadelphia, Pennsylvania, USA"
1656,2022-10-04,Philadelphia,Pennsylvania,"N Broad St and W Venango St, Philadelphia, Pennsylvania, USA"
1657,2022-10-04,Lafayette,Louisiana,"200 block of Tournoir Dr, Lafayette, Louisiana, USA"
1658,2022-10-04,Springfield,Oregon,"6100 block of Graystone Loop, Springfield, Oregon, USA"
1659,2022-10-04,Bismarck,North Dakota,"200 block of E Arbor Ave, Bismarck, North Dakota, USA"
1660,2022-10-04,Pleasantville,New Jersey,"200 block of 4th St, Pleasantville, New Jersey, USA"
1661,2022-10-04,El Paso,Texas,"12245 Pine Springs Dr, El Paso, Texas, USA"
1663,2022-10-04,Jacksonville,Arkansas,"1700 block of Pinon Ln, Jacksonville, Arkansas, USA"
1664,2022-10-04,Indio,California,"44400 block of Palm St, Indio, California, USA"
1665,2022-10-04,Bernalillo,New Mexico,"1039 Bosque Loop, Bernalillo, New Mexico, USA"
1666,2022-10-04,Waterbury,Connecticut,"225 Bishop St, Waterbury, Connecticut, USA"
1667,2022-10-04,Indianapolis,Indiana,"5345 E Washington St, Indianapolis, Indiana, USA"
1669,2022-10-03,Gary,Indiana,"2900 block of W 11th Ave, Gary, Indiana, USA"
1670,2022-10-03,Houston,Texas,"9601 W Montgomery Rd, Houston, Texas, USA"
1671,2022-10-03,Placerville,California,"Mossy Oak Trail, Placerville, California, USA"
1672,2022-10-03,Mobile,Alabama,"2000 block of Jones Ln, Mobile, Alabama, USA"
1673,2022-10-03,Fresno,California,"5300 block of W Ramona Ave, Fresno, California, USA"
1674,2022-10-03,Peoria,Illinois,"S MacArthur Hwy and W McBean St, Peoria, Illinois, USA"
1675,2022-10-03,Dos Palos,California,"Indiana Rd and Hutchins Rd, Dos Palos, California, USA"
1676,2022-10-03,Oxnard,California,"700 block of Cooper Rd, Oxnard, California, USA"
1677,2022-10-03,Los Angeles,California,"700 block of S New Hampshire Ave, Los Angeles, California, USA"
1678,2022-10-03,Fayette,Mississippi,"205 MLK Rd, Fayette, Mississippi, USA"
1679,2022-10-03,Orlando,Florida,"6900 block of Silver Star Rd, Orlando, Florida, USA"
1680,2022-10-03,Waukegan,Illinois,"1300 block of Chestnut St, Waukegan, Illinois, USA"
1681,2022-10-03,Deer Park,New York,"251 B Skidmore Rd, Deer Park, New York, USA"
1682,2022-10-03,Rochester,New York,"Finch St and Driving Park Ave, Rochester, New York, USA"
1683,2022-10-03,Hayward,California,"25000 block of Carlos Bee Blvd, Hayward, California, USA"
1684,2022-10-03,Charlotte,North Carolina,"3807 Statesville Ave, Charlotte, North Carolina, USA"
1686,2022-10-03,West Jordan,Utah,"4700 W block of Colander Dr, West Jordan, Utah, USA"
1687,2022-10-03,Minneapolis,Minnesota,"2600 block of Fremont Ave N, Minneapolis, Minnesota, USA"
1688,2022-10-03,Carbondale,Illinois,"700 block of S Lewis Ln, Carbondale, Illinois, USA"
1689,2022-10-03,Flint,Michigan,"900 block of Root St, Flint, Michigan, USA"
1690,2022-10-03,Pontiac,Michigan,"200 block of High St, Pontiac, Michigan, USA"
1691,2022-10-03,Nottingham,Maryland,"1 Waldmann Mill Ct, Nottingham, Maryland, USA"
1692,2022-10-03,Las Vegas,Nevada,"800 block of N Rancho Dr, Las Vegas, Nevada, USA"
1693,2022-10-03,Orlando,Florida,"6200 W Colonial Dr, Orlando, Florida, USA"
1694,2022-10-03,Indianapolis,Indiana,"Langley Ave and Holloway Ave, Indianapolis, Indiana, USA"
1695,2022-10-03,Dallas,Texas,"2400 Lagow St, Dallas, Texas, USA"
1696,2022-10-03,Pittsburgh,Pennsylvania,"Ft. Duquesne Blvd and Maddox Plc, Pittsburgh, Pennsylvania, USA"
1697,2022-10-03,Philadelphia,Pennsylvania,"5800 block of Angora Ter, Philadelphia, Pennsylvania, USA"
1698,2022-10-03,Mocksville,North Carolina,"109 Willhaven Dr, Mocksville, North Carolina, USA"
1699,2022-10-03,Philadelphia,Pennsylvania,"1900 block of E Wishart St, Philadelphia, Pennsylvania, USA"
1700,2022-10-03,Pasadena,Texas,"5200 block of Cedarcrest Dr, Pasadena, Texas, USA"
1701,2022-10-03,Jonesboro,Arkansas,"1700 block of Irby St, Jonesboro, Arkansas, USA"
1702,2022-10-03,Shreveport,Louisiana,"5604 Hearne Ave, Shreveport, Louisiana, USA"
1703,2022-10-03,Hartford,Connecticut,"1429 Park St, Hartford, Connecticut, USA"
1704,2022-10-03,San Diego,California,"1600 block of Dahlia Ave, San Diego, California, USA"
1705,2022-10-03,Sacramento,California,"Elder Creek Rd, Sacramento, California, USA"
1706,2022-10-03,Oakland,California,"1300 block of Kirkham St, Oakland, California, USA"
1707,2022-10-03,Alma,Arkansas,"Sunny Slope Dr, Alma, Arkansas, USA"
1708,2022-10-03,East Orange,New Jersey,"18 Lincoln St, East Orange, New Jersey, USA"
1709,2022-10-03,Long Beach,California,"3300 block of Andy St, Long Beach, California, USA"
1710,2022-10-02,Las Vegas,Nevada,"E Tropicana Ave and S Nellis Blvd, Las Vegas, Nevada, USA"
1711,2022-10-02,Gould,Arkansas,"103 Pope St, Gould, Arkansas, USA"
1712,2022-10-02,Houston,Texas,"13115 Whittington Dr, Houston, Texas, USA"
1713,2022-10-02,Gary,Indiana,"900 block of Williams St, Gary, Indiana, USA"
1714,2022-10-02,Fort Sumner,New Mexico,"100 block of E Main Ave, Fort Sumner, New Mexico, USA"
1715,2022-10-02,Oakland,California,"1300 block of 85th Ave, Oakland, California, USA"
1716,2022-10-02,Bennettsville,South Carolina,"J Pledger Ln, Bennettsville, South Carolina, USA"
1717,2022-10-02,Kansas City,Missouri,"4400 block of Monroe Ave, Kansas City, Missouri, USA"
1718,2022-10-02,Cantua Creek,California,"33000 block of W Hidalgo Ave, Cantua Creek, California, USA"
1719,2022-10-02,Syracuse,New York,"211 Carbon St, Syracuse, New York, USA"
1720,2022-10-02,Birmingham,Alabama,"200 block of 16th St S, Birmingham, Alabama, USA"
1721,2022-10-02,Gary,Indiana,"2600 block of Jackson St, Gary, Indiana, USA"
1722,2022-10-02,Mcallen,Texas,"1600 block of Beaumont Ave, Mcallen, Texas, USA"
1723,2022-10-02,Poughkeepsie,New York,"2641 South Rd, Poughkeepsie, New York, USA"
1724,2022-10-02,Dallas,Texas,"11100 block of Ables Ln, Dallas, Texas, USA"
1725,2022-10-02,Reno,Nevada,"E 1st St and Lincoln Alley, Reno, Nevada, USA"
1726,2022-10-02,Saint Louis,Missouri,"1600 block of Arlington Ave, Saint Louis, Missouri, USA"
1727,2022-10-02,Atlanta,Georgia,"50 Mount Zion Rd, Atlanta, Georgia, USA"
1728,2022-10-02,Lawrence,Kansas,"1715 E 21st Ter, Lawrence, Kansas, USA"
1729,2022-10-02,Junction City,Kansas,"900 block of N Washington St, Junction City, Kansas, USA"
1730,2022-10-02,Laredo,Texas,"200 block of E Olive St, Laredo, Texas, USA"
1731,2022-10-02,Little Suamico,Wisconsin,"1200 block of Melissa Blvd, Little Suamico, Wisconsin, USA"
1732,2022-10-02,Detroit,Michigan,"19900 block of Lumpkin St, Detroit, Michigan, USA"
1733,2022-10-02,Washington,District of Columbia,"1200 N Capitol St NW, Washington, District of Columbia, USA"
1734,2022-10-02,Owings Mills,Maryland,"4500 block of Brightwater Ct, Owings Mills, Maryland, USA"
1735,2022-10-02,Charlotte,North Carolina,"8700 block of Green Ivy Ln, Charlotte, North Carolina, USA"
1736,2022-10-02,Macon,Georgia,"5237 Zebulon Rd, Macon, Georgia, USA"
1737,2022-10-02,Ypsilanti (Superior Township),Michigan,"9000 block of MacArthur Blvd, Ypsilanti (Superior Township), Michigan, USA"
1738,2022-10-02,Lawrenceville,Georgia,"Mariray Ct SE, Lawrenceville, Georgia, USA"
1739,2022-10-02,Atlanta,Georgia,"2612 Steele Ave SW, Atlanta, Georgia, USA"
1740,2022-10-02,Memphis,Tennessee,"4800 block of Hillbrook St, Memphis, Tennessee, USA"
1741,2022-10-02,Athens,Georgia,"100 block of Fairview St, Athens, Georgia, USA"
1742,2022-10-02,Milwaukee,Wisconsin,"2517 W Cherry St, Milwaukee, Wisconsin, USA"
1743,2022-10-02,Los Angeles,California,"15th St and Alameda St, Los Angeles, California, USA"
1744,2022-10-02,Crosby,Texas,"13719 Spectacled Bear Ln, Crosby, Texas, USA"
1745,2022-10-02,Detroit,Michigan,"Snowden St and Lyndon St, Detroit, Michigan, USA"
1746,2022-10-02,Mount Vernon,Virginia,"Jeff Todd Way and Saint Gregorys Ln, Mount Vernon, Virginia, USA"
1747,2022-10-02,Bloomfield Hills,Michigan,"6646 Telegraph Rd, Bloomfield Hills, Michigan, USA"
1748,2022-10-02,Chicago,Illinois,"400 block of W Blackhawk St, Chicago, Illinois, USA"
1749,2022-10-02,Fort Wayne,Indiana,"300 block of W Wildwood Ave, Fort Wayne, Indiana, USA"
1750,2022-10-02,Houston,Texas,"8000 block of Fondren Rd, Houston, Texas, USA"
1751,2022-10-02,Fairfield,Ohio,"6755 Fairfield Business Park Dr, Fairfield, Ohio, USA"
1752,2022-10-02,Aurora,Colorado,"Colfax Ave and Moline St, Aurora, Colorado, USA"
1753,2022-10-02,Orlando,Florida,"5100 North Ln, Orlando, Florida, USA"
1754,2022-10-02,Conover,North Carolina,"100 block of 8th Ave SW, Conover, North Carolina, USA"
1755,2022-10-02,Jacksonville,Florida,"1600 block of Wilcox St, Jacksonville, Florida, USA"
1756,2022-10-02,Indianapolis,Indiana,"500 block of Holt Rd, Indianapolis, Indiana, USA"
1757,2022-10-02,Philadelphia,Pennsylvania,"900 block of E Luzerne St, Philadelphia, Pennsylvania, USA"
1758,2022-10-02,West Palm Beach,Florida,"600 block of Douglas Ave, West Palm Beach, Florida, USA"
1759,2022-10-02,Washington,North Carolina,"5617 Rivercreek Dr, Washington, North Carolina, USA"
1760,2022-10-02,Chicago,Illinois,"1500 block of N Leamington Ave, Chicago, Illinois, USA"
